,Raw - Percent Missing,Raw - Count Missing,gradient_filtered_data - Percent Removed,gradient_filtered_data - Count Removed,range_filtered_data - Percent Removed,range_filtered_data - Count Removed,online_filtered_data_map - Percent Removed,online_filtered_data_map - Count Removed,Full Clean - Percent Missing,Full Clean - Count Missing
SKO-T038-YAW-DIR,0.04012330199343366,104,2.391966080377776,6200,0.0,0,29.54348169953048,76577,31.975571081901688,82881
TBF-T001-BLADE-ANGLE-A,0.0,0,0.1851851851851852,8,0.0,0,7.569444444444444,327,7.75462962962963,335
TBF-T002-BLADE-ANGLE-A,0.0,0,1.1111111111111112,48,0.0,0,34.72222222222222,1500,35.833333333333336,1548
TBF-T003-BLADE-ANGLE-A,0.0,0,0.20833333333333334,9,0.0,0,99.79166666666667,4311,100.0,4320
TBF-T004-BLADE-ANGLE-A,0.0,0,0.3935185185185185,17,0.0,0,8.24074074074074,356,8.63425925925926,373
TBF-T005-BLADE-ANGLE-A,0.0,0,0.0,0,0.0,0,14.282407407407408,617,14.282407407407408,617
TBF-T006-BLADE-ANGLE-A,0.0,0,1.6435185185185184,71,0.0,0,7.8240740740740735,338,9.467592592592593,409
TBF-T007-BLADE-ANGLE-A,0.0,0,6.550925925925926,283,0.0,0,27.337962962962965,1181,33.88888888888889,1464
TBF-T008-BLADE-ANGLE-A,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T009-BLADE-ANGLE-A,0.0,0,1.1574074074074074,50,0.0,0,9.976851851851851,431,11.13425925925926,481
TBF-T010-BLADE-ANGLE-A,0.0,0,1.7361111111111112,75,0.0,0,53.77314814814815,2323,55.50925925925926,2398
TBF-T011-BLADE-ANGLE-A,0.0462962962962963,2,33.7962962962963,1460,0.0,0,65.78703703703704,2842,99.62962962962963,4304
TBF-T012-BLADE-ANGLE-A,0.0,0,0.5324074074074074,23,0.0,0,77.03703703703704,3328,77.56944444444444,3351
TBF-T013-BLADE-ANGLE-A,0.0,0,4.490740740740741,194,0.0,0,88.07870370370371,3805,92.56944444444444,3999
TBF-T014-BLADE-ANGLE-A,0.11574074074074073,5,0.4398148148148148,19,0.0,0,99.375,4293,99.93055555555556,4317
TBF-T015-BLADE-ANGLE-A,0.0,0,0.1851851851851852,8,0.0,0,85.18518518518519,3680,85.37037037037038,3688
TBF-T016-BLADE-ANGLE-A,0.0,0,0.23148148148148145,10,0.0,0,99.76851851851852,4310,100.0,4320
TBF-T017-BLADE-ANGLE-A,0.0,0,0.4398148148148148,19,0.0,0,92.5925925925926,4000,93.0324074074074,4019
TBF-T018-BLADE-ANGLE-A,0.0,0,9.421296296296296,407,0.0,0,7.8009259259259265,337,17.22222222222222,744
TBF-T019-BLADE-ANGLE-A,0.0,0,23.703703703703706,1024,0.0,0,6.296296296296296,272,30.0,1296
TBF-T020-BLADE-ANGLE-A,0.0,0,0.1851851851851852,8,0.0,0,97.82407407407408,4226,98.00925925925927,4234
TBF-T021-BLADE-ANGLE-A,0.0,0,0.4166666666666667,18,0.0,0,38.51851851851852,1664,38.93518518518518,1682
TBF-T022-BLADE-ANGLE-A,0.0,0,2.5462962962962963,110,0.0,0,51.52777777777777,2226,54.074074074074076,2336
TBF-T023-BLADE-ANGLE-A,0.0,0,0.6018518518518519,26,0.0,0,84.72222222222221,3660,85.32407407407408,3686
TBF-T024-BLADE-ANGLE-A,0.0,0,1.1342592592592593,49,0.0,0,98.86574074074073,4271,100.0,4320
TBF-T025-BLADE-ANGLE-A,0.0,0,0.4398148148148148,19,0.0,0,59.143518518518526,2555,59.583333333333336,2574
TBF-T026-BLADE-ANGLE-A,0.0,0,0.5324074074074074,23,0.0,0,85.83333333333333,3708,86.36574074074073,3731
TBF-T027-BLADE-ANGLE-A,0.0,0,0.625,27,0.0,0,84.12037037037037,3634,84.74537037037037,3661
TBF-T028-BLADE-ANGLE-A,0.0,0,0.30092592592592593,13,0.0,0,99.69907407407408,4307,100.0,4320
TBF-T029-BLADE-ANGLE-A,0.0,0,0.1851851851851852,8,0.0,0,92.73148148148148,4006,92.91666666666667,4014
TBF-T030-BLADE-ANGLE-A,0.0,0,0.5324074074074074,23,0.0,0,99.4675925925926,4297,100.0,4320
TBF-T031-BLADE-ANGLE-A,0.0,0,25.046296296296294,1082,0.0,0,4.722222222222222,204,29.768518518518515,1286
TBF-T032-BLADE-ANGLE-A,0.11574074074074073,5,2.083333333333333,90,0.0,0,58.51851851851851,2528,60.717592592592595,2623
TBF-T033-BLADE-ANGLE-A,0.0,0,2.5462962962962963,110,0.0,0,97.45370370370371,4210,100.0,4320
TBF-T034-BLADE-ANGLE-A,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T035-BLADE-ANGLE-A,0.0,0,0.0,0,0.0,0,85.06944444444444,3675,85.06944444444444,3675
TBF-T036-BLADE-ANGLE-A,0.0,0,0.0,0,0.0,0,8.333333333333332,360,8.333333333333332,360
TBF-T037-BLADE-ANGLE-A,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T038-BLADE-ANGLE-A,0.0,0,0.4166666666666667,18,0.0,0,7.939814814814815,343,8.356481481481481,361
TBF-T039-BLADE-ANGLE-A,0.0,0,0.0,0,0.0,0,16.34259259259259,706,16.34259259259259,706
TBF-T040-BLADE-ANGLE-A,0.0925925925925926,4,0.0,0,0.0,0,99.9074074074074,4316,100.0,4320
TBF-T041-BLADE-ANGLE-A,0.0,0,0.5092592592592593,22,0.0,0,17.36111111111111,750,17.87037037037037,772
TBF-T042-BLADE-ANGLE-A,0.0,0,6.342592592592593,274,0.0,0,60.46296296296296,2612,66.80555555555556,2886
TBF-T043-BLADE-ANGLE-A,0.0,0,0.0,0,0.0,0,7.685185185185185,332,7.685185185185185,332
TBF-T044-BLADE-ANGLE-A,0.0,0,0.0,0,0.0,0,91.13425925925925,3937,91.13425925925925,3937
TBF-T045-BLADE-ANGLE-A,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T046-BLADE-ANGLE-A,0.0,0,0.5555555555555556,24,0.0,0,7.5,324,8.055555555555555,348
TBF-T047-BLADE-ANGLE-A,0.0,0,0.7638888888888888,33,0.0,0,16.087962962962962,695,16.85185185185185,728
TBF-T048-BLADE-ANGLE-A,0.0,0,3.2638888888888893,141,0.0,0,93.77314814814814,4051,97.03703703703704,4192
TBF-T049-BLADE-ANGLE-A,0.0,0,5.810185185185185,251,0.0,0,7.175925925925926,310,12.986111111111112,561
TBF-T050-BLADE-ANGLE-A,0.0,0,0.625,27,0.0,0,61.66666666666667,2664,62.291666666666664,2691
TBF-T051-BLADE-ANGLE-A,0.0,0,0.9953703703703705,43,0.0,0,6.180555555555555,267,7.175925925925926,310
TBF-T052-BLADE-ANGLE-A,0.0,0,0.20833333333333334,9,0.0,0,7.638888888888889,330,7.847222222222222,339
TBF-T001-BLADE-ANGLE-B,0.0,0,0.20833333333333334,9,0.0,0,7.546296296296297,326,7.75462962962963,335
TBF-T002-BLADE-ANGLE-B,0.0,0,1.2037037037037037,52,0.0,0,34.65277777777778,1497,35.85648148148148,1549
TBF-T003-BLADE-ANGLE-B,0.0,0,0.20833333333333334,9,0.0,0,99.79166666666667,4311,100.0,4320
TBF-T004-BLADE-ANGLE-B,0.0,0,0.4166666666666667,18,0.0,0,8.217592592592593,355,8.63425925925926,373
TBF-T005-BLADE-ANGLE-B,0.0,0,0.2777777777777778,12,0.0,0,14.004629629629632,605,14.282407407407408,617
TBF-T006-BLADE-ANGLE-B,0.0,0,1.6435185185185184,71,0.0,0,7.8240740740740735,338,9.467592592592593,409
TBF-T007-BLADE-ANGLE-B,0.0,0,6.666666666666667,288,0.0,0,27.22222222222222,1176,33.88888888888889,1464
TBF-T008-BLADE-ANGLE-B,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T009-BLADE-ANGLE-B,0.0,0,1.597222222222222,69,0.0,0,9.537037037037036,412,11.13425925925926,481
TBF-T010-BLADE-ANGLE-B,0.0,0,1.4583333333333333,63,0.0,0,54.05092592592593,2335,55.50925925925926,2398
TBF-T011-BLADE-ANGLE-B,0.0462962962962963,2,33.86574074074074,1463,0.0,0,65.7175925925926,2839,99.62962962962963,4304
TBF-T012-BLADE-ANGLE-B,0.0,0,0.4166666666666667,18,0.0,0,77.15277777777779,3333,77.56944444444444,3351
TBF-T013-BLADE-ANGLE-B,0.0,0,5.092592592592593,220,0.0,0,87.47685185185186,3779,92.56944444444444,3999
TBF-T014-BLADE-ANGLE-B,0.11574074074074073,5,0.4166666666666667,18,0.0,0,99.39814814814815,4294,99.93055555555556,4317
TBF-T015-BLADE-ANGLE-B,0.0,0,0.0,0,0.0,0,85.37037037037038,3688,85.37037037037038,3688
TBF-T016-BLADE-ANGLE-B,0.0,0,0.5092592592592593,22,0.0,0,99.49074074074075,4298,100.0,4320
TBF-T017-BLADE-ANGLE-B,0.0,0,0.0,0,0.0,0,92.84722222222223,4011,92.84722222222223,4011
TBF-T018-BLADE-ANGLE-B,0.0,0,9.444444444444445,408,0.0,0,7.777777777777778,336,17.22222222222222,744
TBF-T019-BLADE-ANGLE-B,0.0,0,23.912037037037038,1033,0.0,0,6.064814814814815,262,29.976851851851855,1295
TBF-T020-BLADE-ANGLE-B,0.0,0,0.3703703703703704,16,0.0,0,97.63888888888889,4218,98.00925925925927,4234
TBF-T021-BLADE-ANGLE-B,0.0,0,0.4166666666666667,18,0.0,0,38.51851851851852,1664,38.93518518518518,1682
TBF-T022-BLADE-ANGLE-B,0.0,0,2.1296296296296298,92,0.0,0,51.92129629629629,2243,54.05092592592593,2335
TBF-T023-BLADE-ANGLE-B,0.0,0,0.6944444444444444,30,0.0,0,84.62962962962963,3656,85.32407407407408,3686
TBF-T024-BLADE-ANGLE-B,0.0,0,1.1111111111111112,48,0.0,0,98.88888888888889,4272,100.0,4320
TBF-T025-BLADE-ANGLE-B,0.0,0,0.5092592592592593,22,0.0,0,59.074074074074076,2552,59.583333333333336,2574
TBF-T026-BLADE-ANGLE-B,0.0,0,0.625,27,0.0,0,85.74074074074073,3704,86.36574074074073,3731
TBF-T027-BLADE-ANGLE-B,0.0,0,0.7175925925925926,31,0.0,0,84.02777777777779,3630,84.74537037037037,3661
TBF-T028-BLADE-ANGLE-B,0.0,0,0.5324074074074074,23,0.0,0,99.4675925925926,4297,100.0,4320
TBF-T029-BLADE-ANGLE-B,0.0,0,0.0,0,0.0,0,92.91666666666667,4014,92.91666666666667,4014
TBF-T030-BLADE-ANGLE-B,0.0,0,0.6481481481481481,28,0.0,0,99.35185185185185,4292,100.0,4320
TBF-T031-BLADE-ANGLE-B,0.0,0,25.23148148148148,1090,0.0,0,4.722222222222222,204,29.953703703703706,1294
TBF-T032-BLADE-ANGLE-B,0.11574074074074073,5,1.9444444444444444,84,0.0,0,58.657407407407405,2534,60.717592592592595,2623
TBF-T033-BLADE-ANGLE-B,0.0,0,2.5462962962962963,110,0.0,0,97.45370370370371,4210,100.0,4320
TBF-T034-BLADE-ANGLE-B,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T035-BLADE-ANGLE-B,0.0,0,0.0,0,0.0,0,85.06944444444444,3675,85.06944444444444,3675
TBF-T036-BLADE-ANGLE-B,0.0,0,0.0,0,0.0,0,8.333333333333332,360,8.333333333333332,360
TBF-T037-BLADE-ANGLE-B,0.0,0,0.4629629629629629,20,0.0,0,99.53703703703704,4300,100.0,4320
TBF-T038-BLADE-ANGLE-B,0.0,0,0.6018518518518519,26,0.0,0,7.75462962962963,335,8.356481481481481,361
TBF-T039-BLADE-ANGLE-B,0.0,0,0.25462962962962965,11,0.0,0,16.087962962962962,695,16.34259259259259,706
TBF-T040-BLADE-ANGLE-B,0.0925925925925926,4,0.0,0,0.0,0,99.9074074074074,4316,100.0,4320
TBF-T041-BLADE-ANGLE-B,0.0,0,1.3888888888888888,60,0.0,0,17.22222222222222,744,18.61111111111111,804
TBF-T042-BLADE-ANGLE-B,0.0,0,6.342592592592593,274,0.0,0,60.46296296296296,2612,66.80555555555556,2886
TBF-T043-BLADE-ANGLE-B,0.0,0,0.0,0,0.0,0,7.685185185185185,332,7.685185185185185,332
TBF-T044-BLADE-ANGLE-B,0.0,0,0.0,0,0.0,0,91.13425925925925,3937,91.13425925925925,3937
TBF-T045-BLADE-ANGLE-B,0.0,0,0.1851851851851852,8,0.0,0,99.81481481481481,4312,100.0,4320
TBF-T046-BLADE-ANGLE-B,0.0,0,0.20833333333333334,9,0.0,0,7.5,324,7.708333333333334,333
TBF-T047-BLADE-ANGLE-B,0.0,0,1.087962962962963,47,0.0,0,15.76388888888889,681,16.85185185185185,728
TBF-T048-BLADE-ANGLE-B,0.0,0,3.6111111111111107,156,0.0,0,93.42592592592592,4036,97.03703703703704,4192
TBF-T049-BLADE-ANGLE-B,0.0,0,6.018518518518518,260,0.0,0,7.569444444444444,327,13.587962962962962,587
TBF-T050-BLADE-ANGLE-B,0.0,0,0.8796296296296297,38,0.0,0,61.41203703703704,2653,62.291666666666664,2691
TBF-T051-BLADE-ANGLE-B,0.0,0,0.9722222222222222,42,0.0,0,6.018518518518518,260,6.9907407407407405,302
TBF-T052-BLADE-ANGLE-B,0.0,0,0.5324074074074074,23,0.0,0,7.314814814814814,316,7.847222222222222,339
TBF-T001-BLADE-ANGLE-C,0.0,0,0.0,0,0.0,0,7.75462962962963,335,7.75462962962963,335
TBF-T002-BLADE-ANGLE-C,0.0,0,1.2037037037037037,52,0.0,0,34.65277777777778,1497,35.85648148148148,1549
TBF-T003-BLADE-ANGLE-C,0.0,0,0.20833333333333334,9,0.0,0,99.79166666666667,4311,100.0,4320
TBF-T004-BLADE-ANGLE-C,0.0,0,0.4166666666666667,18,0.0,0,8.217592592592593,355,8.63425925925926,373
TBF-T005-BLADE-ANGLE-C,0.0,0,0.2777777777777778,12,0.0,0,14.004629629629632,605,14.282407407407408,617
TBF-T006-BLADE-ANGLE-C,0.0,0,1.6435185185185184,71,0.0,0,7.8240740740740735,338,9.467592592592593,409
TBF-T007-BLADE-ANGLE-C,0.0,0,6.643518518518518,287,0.0,0,27.24537037037037,1177,33.88888888888889,1464
TBF-T008-BLADE-ANGLE-C,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T009-BLADE-ANGLE-C,0.0,0,1.3425925925925926,58,0.0,0,9.791666666666666,423,11.13425925925926,481
TBF-T010-BLADE-ANGLE-C,0.0,0,1.7824074074074074,77,0.0,0,53.726851851851855,2321,55.50925925925926,2398
TBF-T011-BLADE-ANGLE-C,0.0462962962962963,2,34.30555555555556,1482,0.0,0,65.27777777777779,2820,99.62962962962963,4304
TBF-T012-BLADE-ANGLE-C,0.0,0,0.1851851851851852,8,0.0,0,77.38425925925925,3343,77.56944444444444,3351
TBF-T013-BLADE-ANGLE-C,0.0,0,5.092592592592593,220,0.0,0,87.47685185185186,3779,92.56944444444444,3999
TBF-T014-BLADE-ANGLE-C,0.11574074074074073,5,0.625,27,0.0,0,99.18981481481481,4285,99.93055555555556,4317
TBF-T015-BLADE-ANGLE-C,0.0,0,1.1111111111111112,48,0.0,0,84.25925925925925,3640,85.37037037037038,3688
TBF-T016-BLADE-ANGLE-C,0.0,0,0.5092592592592593,22,0.0,0,99.49074074074075,4298,100.0,4320
TBF-T017-BLADE-ANGLE-C,0.0,0,0.0,0,0.0,0,92.84722222222223,4011,92.84722222222223,4011
TBF-T018-BLADE-ANGLE-C,0.0,0,9.444444444444445,408,0.0,0,7.777777777777778,336,17.22222222222222,744
TBF-T019-BLADE-ANGLE-C,0.0,0,23.703703703703706,1024,0.0,0,6.296296296296296,272,30.0,1296
TBF-T020-BLADE-ANGLE-C,0.0,0,0.1851851851851852,8,0.0,0,97.82407407407408,4226,98.00925925925927,4234
TBF-T021-BLADE-ANGLE-C,0.0,0,0.4166666666666667,18,0.0,0,38.51851851851852,1664,38.93518518518518,1682
TBF-T022-BLADE-ANGLE-C,0.0,0,2.685185185185185,116,0.0,0,51.388888888888886,2220,54.074074074074076,2336
TBF-T023-BLADE-ANGLE-C,0.0,0,0.5092592592592593,22,0.0,0,84.79166666666667,3663,85.30092592592592,3685
TBF-T024-BLADE-ANGLE-C,0.0,0,0.8333333333333334,36,0.0,0,99.16666666666667,4284,100.0,4320
TBF-T025-BLADE-ANGLE-C,0.0,0,0.8564814814814815,37,0.0,0,58.72685185185185,2537,59.583333333333336,2574
TBF-T026-BLADE-ANGLE-C,0.0,0,0.6018518518518519,26,0.0,0,85.76388888888889,3705,86.36574074074073,3731
TBF-T027-BLADE-ANGLE-C,0.0,0,1.0185185185185186,44,0.0,0,83.72685185185185,3617,84.74537037037037,3661
TBF-T028-BLADE-ANGLE-C,0.0,0,0.5324074074074074,23,0.0,0,99.4675925925926,4297,100.0,4320
TBF-T029-BLADE-ANGLE-C,0.0,0,0.0,0,0.0,0,92.91666666666667,4014,92.91666666666667,4014
TBF-T030-BLADE-ANGLE-C,0.0,0,0.6481481481481481,28,0.0,0,99.35185185185185,4292,100.0,4320
TBF-T031-BLADE-ANGLE-C,0.0,0,24.837962962962962,1073,0.0,0,4.907407407407407,212,29.745370370370374,1285
TBF-T032-BLADE-ANGLE-C,0.11574074074074073,5,2.2685185185185186,98,0.0,0,58.51851851851851,2528,60.90277777777777,2631
TBF-T033-BLADE-ANGLE-C,0.0,0,2.314814814814815,100,0.0,0,97.68518518518519,4220,100.0,4320
TBF-T034-BLADE-ANGLE-C,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T035-BLADE-ANGLE-C,0.0,0,0.0,0,0.0,0,85.06944444444444,3675,85.06944444444444,3675
TBF-T036-BLADE-ANGLE-C,0.0,0,0.5092592592592593,22,0.0,0,8.333333333333332,360,8.842592592592592,382
TBF-T037-BLADE-ANGLE-C,0.0,0,0.25462962962962965,11,0.0,0,99.74537037037037,4309,100.0,4320
TBF-T038-BLADE-ANGLE-C,0.0,0,1.2268518518518519,53,0.0,0,7.939814814814815,343,9.166666666666666,396
TBF-T039-BLADE-ANGLE-C,0.0,0,0.0,0,0.0,0,16.34259259259259,706,16.34259259259259,706
TBF-T040-BLADE-ANGLE-C,0.0925925925925926,4,0.0,0,0.0,0,99.9074074074074,4316,100.0,4320
TBF-T041-BLADE-ANGLE-C,0.0,0,0.8796296296296297,38,0.0,0,16.99074074074074,734,17.87037037037037,772
TBF-T042-BLADE-ANGLE-C,0.0,0,6.342592592592593,274,0.0,0,60.46296296296296,2612,66.80555555555556,2886
TBF-T043-BLADE-ANGLE-C,0.0,0,0.5555555555555556,24,0.0,0,7.3842592592592595,319,7.939814814814815,343
TBF-T044-BLADE-ANGLE-C,0.0,0,0.0,0,0.0,0,91.13425925925925,3937,91.13425925925925,3937
TBF-T045-BLADE-ANGLE-C,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T046-BLADE-ANGLE-C,0.0,0,0.20833333333333334,9,0.0,0,7.5,324,7.708333333333334,333
TBF-T047-BLADE-ANGLE-C,0.0,0,1.2037037037037037,52,0.0,0,15.833333333333332,684,17.037037037037038,736
TBF-T048-BLADE-ANGLE-C,0.0,0,3.356481481481482,145,0.0,0,93.68055555555556,4047,97.03703703703704,4192
TBF-T049-BLADE-ANGLE-C,0.0,0,5.99537037037037,259,0.0,0,7.175925925925926,310,13.171296296296298,569
TBF-T050-BLADE-ANGLE-C,0.0,0,0.6018518518518519,26,0.0,0,61.68981481481482,2665,62.291666666666664,2691
TBF-T051-BLADE-ANGLE-C,0.0,0,1.1342592592592593,49,0.0,0,5.856481481481481,253,6.9907407407407405,302
TBF-T052-BLADE-ANGLE-C,0.0,0,0.1851851851851852,8,0.0,0,7.662037037037036,331,7.847222222222222,339
TBF-T001-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,7.75462962962963,335,7.75462962962963,335
TBF-T002-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,35.833333333333336,1548,35.833333333333336,1548
TBF-T003-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T004-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,8.63425925925926,373,8.63425925925926,373
TBF-T005-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,14.282407407407408,617,14.282407407407408,617
TBF-T006-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,9.467592592592593,409,9.467592592592593,409
TBF-T007-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,33.84259259259259,1462,33.84259259259259,1462
TBF-T008-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T009-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,11.13425925925926,481,11.13425925925926,481
TBF-T010-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,55.486111111111114,2397,55.486111111111114,2397
TBF-T011-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,99.62962962962963,4304,99.62962962962963,4304
TBF-T012-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,77.56944444444444,3351,77.56944444444444,3351
TBF-T013-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,92.56944444444444,3999,92.56944444444444,3999
TBF-T014-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,99.93055555555556,4317,99.93055555555556,4317
TBF-T015-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,85.37037037037038,3688,85.37037037037038,3688
TBF-T016-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T017-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,92.84722222222223,4011,92.84722222222223,4011
TBF-T018-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,17.199074074074076,743,17.199074074074076,743
TBF-T019-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,29.907407407407405,1292,29.907407407407405,1292
TBF-T020-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,97.98611111111111,4233,97.98611111111111,4233
TBF-T021-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,38.93518518518518,1682,38.93518518518518,1682
TBF-T022-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,54.05092592592593,2335,54.05092592592593,2335
TBF-T023-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,85.30092592592592,3685,85.30092592592592,3685
TBF-T024-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T025-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,59.583333333333336,2574,59.583333333333336,2574
TBF-T026-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,86.36574074074073,3731,86.36574074074073,3731
TBF-T027-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,84.74537037037037,3661,84.74537037037037,3661
TBF-T028-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T029-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,92.91666666666667,4014,92.91666666666667,4014
TBF-T030-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T031-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,29.745370370370374,1285,29.745370370370374,1285
TBF-T032-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,60.717592592592595,2623,60.717592592592595,2623
TBF-T033-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T034-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T035-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,85.06944444444444,3675,85.06944444444444,3675
TBF-T036-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,8.333333333333332,360,8.333333333333332,360
TBF-T037-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T038-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,8.356481481481481,361,8.356481481481481,361
TBF-T039-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,16.34259259259259,706,16.34259259259259,706
TBF-T040-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T041-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,17.87037037037037,772,17.87037037037037,772
TBF-T042-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,66.73611111111111,2883,66.73611111111111,2883
TBF-T043-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,7.685185185185185,332,7.685185185185185,332
TBF-T044-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,91.13425925925925,3937,91.13425925925925,3937
TBF-T045-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,100.0,4320,100.0,4320
TBF-T046-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,7.708333333333334,333,7.708333333333334,333
TBF-T047-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,16.828703703703702,727,16.828703703703702,727
TBF-T048-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,97.03703703703704,4192,97.03703703703704,4192
TBF-T049-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,12.916666666666668,558,12.916666666666668,558
TBF-T050-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,62.291666666666664,2691,62.291666666666664,2691
TBF-T051-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,6.9907407407407405,302,6.9907407407407405,302
TBF-T052-DEN-CPM-WIND-SPD-CALC,0.0,0,0.0,0,0.0,0,7.847222222222222,339,7.847222222222222,339
TBF-T001-EXPCTD-KW-CALC,0.0,0,0.0,0,4.2592592592592595,184,3.4953703703703702,151,7.75462962962963,335
TBF-T002-EXPCTD-KW-CALC,0.0,0,0.0,0,5.462962962962963,236,30.462962962962965,1316,35.92592592592593,1552
TBF-T003-EXPCTD-KW-CALC,0.0,0,0.0,0,5.046296296296297,218,94.95370370370371,4102,100.0,4320
TBF-T004-EXPCTD-KW-CALC,0.0,0,0.0,0,4.722222222222222,204,4.00462962962963,173,8.726851851851853,377
TBF-T005-EXPCTD-KW-CALC,0.0,0,0.0,0,5.439814814814815,235,9.074074074074074,392,14.51388888888889,627
TBF-T006-EXPCTD-KW-CALC,0.0,0,0.0,0,4.74537037037037,205,4.74537037037037,205,9.49074074074074,410
TBF-T007-EXPCTD-KW-CALC,0.0,0,0.0,0,5.0,216,28.888888888888886,1248,33.88888888888889,1464
TBF-T008-EXPCTD-KW-CALC,0.0,0,0.0,0,4.212962962962963,182,95.78703703703704,4138,100.0,4320
TBF-T009-EXPCTD-KW-CALC,0.0,0,0.0,0,4.490740740740741,194,6.689814814814815,289,11.180555555555555,483
TBF-T010-EXPCTD-KW-CALC,0.0,0,0.0,0,4.2592592592592595,184,51.22685185185185,2213,55.486111111111114,2397
TBF-T011-EXPCTD-KW-CALC,0.0,0,0.0,0,4.050925925925926,175,95.57870370370371,4129,99.62962962962963,4304
